condition,cadence,gait_cycle_duration,gait_speed,step_duration,stride_length,trial_number,feedback,delay,amplitude,pink_noise,side,participant,condition_order,condition_labels,pretest_cadence,pretest_gait_cycle_duration,pretest_gait_speed,pretest_step_duration,pretest_stride_length,cadence_delta,gait_cycle_duration_delta,gait_speed_delta,step_duration_delta,stride_length_delta,cadence_delta_no_trend,gait_speed_delta_no_trend,slength_delta_no_trend,cv_cadence,cv_gait_cycle_duration,cv_gait_speed,cv_step_duration,cv_stride_length,pretest_cv_cadence,pretest_cv_gait_cycle_duration,pretest_cv_gait_speed,pretest_cv_step_duration,pretest_cv_stride_length,cv_cadence_delta,cv_gait_cycle_duration_delta,cv_gait_speed_delta,cv_step_duration_delta,cv_stride_length_delta,cv_cadence_delta_no_trend
C,116.7133973,1.028608631,1.34334741,0.513876488,1.378111669,2,1,1,2,0,total,13,7,"Delay Low, Amplitude High",107.0084397,1.125315596,1.085797998,0.562099351,1.210633002,9.069338458,-8.593763833,23.71982753,-8.579063934,13.83397498,6.156101797,16.08664362,9.366553129,0.014748872,0.014839517,0.028005609,0.017329684,0.019427558,0.017216138,0.017407389,0.049419844,0.018282735,0.037899259,-14.33112351,-14.75162071,-43.33124767,-5.212848712,-48.73895028,-12.87259236
C,116.9552824,1.026523438,1.355222976,0.513125,1.388130045,3,1,1,2,0,total,13,7,"Delay Low, Amplitude High",107.0084397,1.125315596,1.085797998,0.562099351,1.210633002,9.295381469,-8.77906234,24.81354533,-8.712757026,14.66150702,6.382144809,17.18036142,10.19408517,0.009627572,0.009614052,0.020977436,0.012596627,0.017058987,0.017216138,0.017407389,0.049419844,0.018282735,0.037899259,-44.07821313,-44.77028117,-57.55260579,-31.10097165,-54.98860017,-42.61968198
C,109.6006575,1.095008681,1.284293405,0.547569444,1.405433007,1,1,1,2,0,total,14,2,"Delay Low, Amplitude High",106.3271555,1.128932602,1.195710103,0.564134115,1.34797245,3.078707428,-3.004955355,7.408426351,-2.936300174,4.262739717,1.923351291,4.528963506,2.612117488,0.014250268,0.014233962,0.031849734,0.016970543,0.023459861,0.015573916,0.015706509,0.034108924,0.018718989,0.023525297,-8.499134065,-9.375391425,-6.623457251,-9.340492148,-0.278151642,-7.04060292
C,109.9501202,1.091536458,1.324411953,0.545659722,1.443199782,2,1,1,2,0,total,14,2,"Delay Low, Amplitude High",106.3271555,1.128932602,1.195710103,0.564134115,1.34797245,3.40737483,-3.312522254,10.76363326,-3.274822867,7.064486518,2.252018693,7.884170417,5.413864289,0.013925424,0.014068942,0.021136064,0.019763775,0.01789192,0.015573916,0.015706509,0.034108924,0.018718989,0.023525297,-10.584955,-10.42603867,-38.03362428,5.581425108,-23.94603987,-9.126423853
C,109.7198874,1.093828125,1.315436495,0.546640625,1.437336888,3,1,1,2,0,total,14,2,"Delay Low, Amplitude High",106.3271555,1.128932602,1.195710103,0.564134115,1.34797245,3.190842376,-3.109528117,10.01299496,-3.100945242,6.62954484,2.035486238,7.133532116,4.978922611,0.015862786,0.015415148,0.022959648,0.018412399,0.016638161,0.015573916,0.015706509,0.034108924,0.018718989,0.023525297,1.854832144,-1.855031394,-32.68726976,-1.637853797,-29.27544762,3.313363289
C,116.9749234,1.026497396,1.738026613,0.513997396,1.784683365,1,1,1,2,0,total,15,3,"Delay Low, Amplitude High",103.0932944,1.164916088,1.35345473,0.582702546,1.571740432,13.4651134,-11.88228864,28.4140928,-11.79077567,13.54822518,11.95818116,24.58388574,11.33424303,0.029052629,0.028877126,0.033086528,0.034187099,0.012429038,0.025235927,0.02575058,0.051787299,0.030339411,0.033945348,15.12408084,12.14165418,-36.11072903,12.68214345,-63.3851511,19.36874728
C,116.7237107,1.028841146,1.746860347,0.512630208,1.796459905,2,1,1,2,0,total,15,3,"Delay Low, Amplitude High",103.0932944,1.164916088,1.35345473,0.582702546,1.571740432,13.22143829,-11.68109389,29.06677322,-12.02540447,14.29749267,11.71450605,25.23656616,12.08351051,0.027292445,0.027902359,0.02848924,0.025650679,0.012511026,0.025235927,0.02575058,0.051787299,0.030339411,0.033945348,8.149167653,8.356236485,-44.98797897,-15.45426271,-63.14362169,12.39383409
C,119.2839378,1.006534091,1.810035245,0.50390625,1.817712361,3,1,1,2,0,total,15,3,"Delay Low, Amplitude High",103.0932944,1.164916088,1.35345473,0.582702546,1.571740432,15.70484627,-13.59600049,33.73445043,-13.52255907,15.64965334,14.19791403,29.90424337,13.43567119,0.019449959,0.019291285,0.024021114,0.028919101,0.011365615,0.025235927,0.02575058,0.051787299,0.030339411,0.033945348,-22.92750332,-25.08407481,-53.61582027,-4.681403728,-66.5179014,-18.68283688
C,115.4168963,1.040081522,1.269586824,0.520142663,1.317102735,1,1,1,2,0,total,16,7,"Delay Low, Amplitude High",111.4069736,1.077635049,1.178918888,0.538298036,1.268184407,3.599346257,-3.484809385,7.690769647,-3.372736251,3.85735135,0.686109597,0.057585742,-0.610070502,0.013375802,0.013516278,0.032137993,0.016907702,0.022317724,0.020071508,0.020698652,0.039579414,0.023258605,0.023085286,-33.35925842,-34.69971756,-18.80124028,-27.30560478,-3.324895684,-27.25716845
C,115.1133631,1.042755682,1.274984854,0.522230114,1.325963537,2,1,1,2,0,total,16,7,"Delay Low, Amplitude High",111.4069736,1.077635049,1.178918888,0.538298036,1.268184407,3.326891858,-3.236658584,8.148649324,-2.984949029,4.556051157,0.413655198,0.515465419,0.088629304,0.01811444,0.018334641,0.035942245,0.022314635,0.02305808,0.020071508,0.020698652,0.039579414,0.023258605,0.023085286,-9.750479639,-11.42108532,-9.18954661,-4.058582534,-0.117848516,-3.648389667
C,114.392121,1.049576823,1.260082393,0.525325521,1.31848602,3,1,1,2,0,total,16,7,"Delay Low, Amplitude High",111.4069736,1.077635049,1.178918888,0.538298036,1.268184407,2.679497825,-2.60368539,6.884570756,-2.409913121,3.966427364,-0.233738836,-0.748613149,-0.500994489,0.015279141,0.015732738,0.033748231,0.020000854,0.023728043,0.020071508,0.020698652,0.039579414,0.023258605,0.023085286,-23.87646834,-23.99148383,-14.73286774,-14.00664706,2.784272816,-17.77437837
C,113.9486487,1.054317434,1.354579323,0.526603618,1.425764808,1,1,1,2,0,total,17,5,"Delay Low, Amplitude High",113.9207579,1.053813078,1.314247912,0.527089531,1.381906983,0.024482603,0.047860069,3.068782608,-0.092187944,3.17371759,-2.185601848,-2.662912873,-0.166984413,0.020840622,0.020698746,0.026300292,0.023715954,0.01339307,0.017666935,0.017922658,0.030586967,0.020585936,0.019418428,17.96399096,15.48926289,-14.01471184,15.20464449,-31.02907197,24.9947927
C,114.6083693,1.047178819,1.361298886,0.523958333,1.424375032,2,1,1,2,0,total,17,5,"Delay Low, Amplitude High",113.9207579,1.053813078,1.314247912,0.527089531,1.381906983,0.603587423,-0.629548017,3.580068411,-0.594054295,3.073148158,-1.606497029,-2.15162707,-0.267553845,0.032662099,0.032014125,0.0356594,0.035266457,0.018236561,0.017666935,0.017922658,0.030586967,0.020585936,0.019418428,84.87699413,78.62375327,16.58364038,71.31335476,-6.086316565,91.90779587
C,116.1299769,1.03359375,1.342863607,0.51625744,1.38657017,3,1,1,2,0,total,17,5,"Delay Low, Amplitude High",113.9207579,1.053813078,1.314247912,0.527089531,1.381906983,1.939259365,-1.918682615,2.177343793,-2.055076104,0.337445795,-0.270825086,-3.554351688,-3.003256208,0.013024515,0.012994984,0.028719932,0.014327519,0.021654262,0.017666935,0.017922658,0.030586967,0.020585936,0.019418428,-26.27745133,-27.49410406,-6.104022386,-30.40141953,11.51398043,-19.24664959
C,119.9520126,1.000579637,1.21424311,0.500201613,1.213493578,1,1,1,2,0,total,18,5,"Delay Low, Amplitude High",118.8167972,1.010253493,1.156836555,0.505095563,1.166683447,0.955433458,-0.957567159,4.962373907,-0.968915593,4.012239264,-1.254650994,-0.769321574,0.671537261,0.014695555,0.014670243,0.023576122,0.017709063,0.014697973,0.017081739,0.017088809,0.030700678,0.019171785,0.02020249,-13.96920836,-14.1529248,-23.20650946,-7.629554014,-27.24672553,-7.867118392
C,121.1250497,0.990840517,1.251071445,0.49533944,1.237500884,2,1,1,2,0,total,18,5,"Delay Low, Amplitude High",118.8167972,1.010253493,1.156836555,0.505095563,1.166683447,1.942698834,-1.921594511,8.145912225,-1.931539967,6.069978754,-0.267385617,2.414216744,2.72927675,0.015389537,0.015530067,0.031049308,0.0184484,0.01982354,0.017081739,0.017088809,0.030700678,0.019171785,0.02020249,-9.906495467,-9.121421528,1.135578625,-3.773173334,-1.875758879,-3.804405495
C,122.801148,0.977399554,1.269808375,0.488783482,1.238678475,3,1,1,2,0,total,18,5,"Delay Low, Amplitude High",118.8167972,1.010253493,1.156836555,0.505095563,1.166683447,3.353356536,-3.252049006,9.765581826,-3.229503855,6.170913673,1.143272084,4.033886344,2.83021167,0.013882083,0.013870431,0.025167579,0.016318101,0.015546172,0.017081739,0.017088809,0.030700678,0.019171785,0.02020249,-18.73144022,-18.83325088,-18.02272486,-14.88480972,-23.04823811,-12.62935025
C,103.9205702,1.154960938,1.254196563,0.577421875,1.447602793,1,1,1,2,0,total,19,3,"Delay Low, Amplitude High",105.7134969,1.135379408,1.283446581,0.567462178,1.456080675,-1.69602443,1.724668382,-2.279021044,1.755129721,-0.582239877,-3.202956672,-6.109228102,-2.796222031,0.018522271,0.019096792,0.03985355,0.017903997,0.023513359,0.013962902,0.014070755,0.029211097,0.016918869,0.01920678,32.6534484,35.71974249,36.4329111,5.822658713,22.42218113,34.11197955
C,105.5793924,1.136904762,1.334057348,0.568080357,1.517040012,2,1,1,2,0,total,19,3,"Delay Low, Amplitude High",105.7134969,1.135379408,1.283446581,0.567462178,1.456080675,-0.126856586,0.134347484,3.943348176,0.108937539,4.186535657,-1.633788828,0.113141119,1.972553503,0.012499469,0.012607018,0.022814958,0.016238103,0.015392689,0.013962902,0.014070755,0.029211097,0.016918869,0.01920678,-10.48086565,-10.40268771,-21.89626429,-4.023708677,-19.85804492,-9.022334509
C,104.9010549,1.144176136,1.300493479,0.572265625,1.487339804,3,1,1,2,0,total,19,3,"Delay Low, Amplitude High",105.7134969,1.135379408,1.283446581,0.567462178,1.456080675,-0.768531982,0.77478309,1.328212533,0.846478853,2.146799226,-2.275464224,-2.501994525,-0.067182928,0.009689875,0.009695114,0.020466182,0.017222428,0.012249348,0.013962902,0.014070755,0.029211097,0.016918869,0.01920678,-30.60271425,-31.09741283,-29.93696197,1.794203856,-36.22383346,-29.1441831
C,115.9660885,1.034967672,1.298505601,0.517295259,1.341404192,1,1,1,2,0,total,20,7,"Delay Low, Amplitude High",116.383074,1.031499804,1.282290069,0.515347712,1.319976137,-0.358287094,0.336196671,1.264575964,0.377909248,1.623366873,-3.271523754,-6.368607941,-2.84405498,0.009227784,0.009236225,0.013433585,0.013454509,0.00974296,0.017004522,0.017436464,0.039255082,0.018454937,0.031630441,-45.73335151,-47.02925534,-65.77873633,-27.09534171,-69.19752116,-37.77383801
C,116.241254,1.032486979,1.345711865,0.51624349,1.386920928,2,1,1,2,0,total,20,7,"Delay Low, Amplitude High",116.383074,1.031499804,1.282290069,0.515347712,1.319976137,-0.121856236,0.095702878,4.945978881,0.173820053,5.071666788,-3.035092896,-2.687205024,0.604244935,0.016016291,0.016718321,0.032047915,0.015627454,0.020163924,0.017004522,0.017436464,0.039255082,0.018454937,0.031630441,-5.811575803,-4.118629325,-18.35983104,-15.32101292,-36.25152496,2.1479377
C,117.1175123,1.024739583,1.360316692,0.512326389,1.391653019,3,1,1,2,0,total,20,7,"Delay Low, Amplitude High",116.383074,1.031499804,1.282290069,0.515347712,1.319976137,0.631052473,-0.655377827,6.08494325,-0.586268894,5.430165011,-2.282184188,-1.548240655,0.962743159,0.012605683,0.012598912,0.025105025,0.015026362,0.017003122,0.017004522,0.017436464,0.039255082,0.018454937,0.031630441,-25.86864102,-27.7438834,-36.04643288,-18.57809253,-46.24443642,-17.90912751
C,103.8992013,1.155110677,1.212396744,0.577604167,1.398257657,1,1,1,2,0,total,21,1,"Delay Low, Amplitude High",106.7985705,1.123827532,1.241632409,0.561702136,1.393110549,-2.714801506,2.783625107,-2.354615165,2.831043295,0.369468741,-3.518581538,-4.283333799,-0.717793564,0.009082161,0.009123245,0.035235648,0.011971794,0.035836664,0.012097244,0.01212597,0.025779665,0.016204706,0.018132947,-24.92371816,-24.76276125,36.68000552,-26.12149981,97.632876,-18.82162819
C,103.3820731,1.161049107,1.202250112,0.580877976,1.39289864,2,1,1,2,0,total,21,1,"Delay Low, Amplitude High",106.7985705,1.123827532,1.241632409,0.561702136,1.393110549,-3.199010421,3.312036259,-3.171816128,3.413880494,-0.015211212,-4.002790454,-5.100534761,-1.102473516,0.010892556,0.010913362,0.020441825,0.014416032,0.020172326,0.012097244,0.01212597,0.025779665,0.016204706,0.018132947,-9.958367377,-10.00009071,-20.70562307,-11.03799289,11.24681703,-3.856277405
C,102.8460665,1.16705163,1.188775474,0.583763587,1.384917183,3,1,1,2,0,total,21,1,"Delay Low, Amplitude High",106.7985705,1.123827532,1.241632409,0.561702136,1.393110549,-3.700895978,3.846150509,-4.257051815,3.927606687,-0.588134661,-4.504676011,-6.185770448,-1.675396965,0.010350087,0.010436856,0.028371652,0.013125685,0.024438756,0.012097244,0.01212597,0.025779665,0.016204706,0.018132947,-14.44260362,-13.92972274,10.05438447,-19.00078453,34.77542536,-8.340513649
C,116.5086499,1.030055147,1.535379572,0.514659926,1.580898493,1,1,1,2,0,total,22,8,"Delay Low, Amplitude High",112.199462,1.069877026,1.38794696,0.534623843,1.483112889,3.840649374,-3.722098682,10.62235202,-3.734198776,6.593267763,0.575836609,2.038423907,1.562485986,0.013839558,0.013937446,0.032249978,0.016405527,0.023218337,0.015428174,0.015611545,0.034316805,0.017313666,0.021668611,-10.29685042,-10.72346589,-6.022784794,-5.245216789,7.151938086,-4.194760452
C,117.0732488,1.025173611,1.544958589,0.512630208,1.580027017,2,1,1,2,0,total,22,8,"Delay Low, Amplitude High",112.199462,1.069877026,1.38794696,0.534623843,1.483112889,4.343859363,-4.178369438,11.31250931,-4.113852251,6.534507839,1.079046597,2.728581188,1.503726062,0.012471079,0.012447478,0.027213154,0.016270113,0.017786675,0.015428174,0.015611545,0.034316805,0.017313666,0.021668611,-19.16685021,-20.26747983,-20.70021164,-6.027338827,-17.91502129,-13.06476023
C,115.3970195,1.040027574,1.508840243,0.520588235,1.566363989,3,1,1,2,0,total,22,8,"Delay Low, Amplitude High",112.199462,1.069877026,1.38794696,0.534623843,1.483112889,2.84988669,-2.789989032,8.710223552,-2.625323989,5.613267919,-0.414926075,0.126295435,0.582486142,0.013384541,0.013285395,0.020284722,0.021528256,0.012313809,0.015428174,0.015611545,0.034316805,0.017313666,0.021668611,-13.24611065,-14.90018904,-40.88982992,24.3425603,-43.1721359,-7.144020682
C,121.7380149,0.985814145,1.37821159,0.493009868,1.357264927,1,1,1,2,0,total,24,6,"Delay Low, Amplitude High",117.9986777,1.017527541,1.249820537,0.508169192,1.268995154,3.168965313,-3.116711315,10.27275907,-2.983125352,6.955879411,0.607304757,3.590319382,3.051817483,0.011587429,0.011561369,0.035616456,0.017355266,0.030229257,0.021296789,0.022106474,0.044984814,0.023108731,0.029901047,-45.59072262,-47.70143353,-20.82560128,-24.89736563,1.097654998,-38.55992088
C,121.1497964,0.990953947,1.364347912,0.493955592,1.349552649,2,1,1,2,0,total,24,6,"Delay Low, Amplitude High",117.9986777,1.017527541,1.249820537,0.508169192,1.268995154,2.670469472,-2.611584741,9.163505579,-2.797021194,6.348132567,0.108808916,2.481065886,2.444070639,0.018489479,0.019433553,0.038570422,0.018163431,0.031141961,0.021296789,0.022106474,0.044984814,0.023108731,0.029901047,-13.18184633,-12.09112317,-14.25901639,-21.40013773,4.150069886,-6.151044596
C,122.3021729,0.981484375,1.37459136,0.490234375,1.347347428,3,1,1,2,0,total,24,6,"Delay Low, Amplitude High",117.9986777,1.017527541,1.249820537,0.508169192,1.268995154,3.64707067,-3.542230018,9.983099088,-3.529300336,6.174355623,1.085410114,3.300659395,2.270293695,0.019078553,0.020346974,0.033580568,0.018238202,0.022505758,0.021296789,0.022106474,0.044984814,0.023108731,0.029901047,-10.41582372,-7.959206882,-25.35132412,-21.07657605,-24.73254114,-3.385021981
C,112.5109779,1.066729526,1.137257057,0.533917026,1.210238541,1,1,1,2,0,total,25,2,"Delay Low, Amplitude High",111.0955882,1.080471859,1.094386128,0.540548149,1.179519642,1.27402875,-1.271882547,3.917349485,-1.226740549,2.604356686,0.118672613,1.03788664,0.953734457,0.01233049,0.012450089,0.031228164,0.017329364,0.024276442,0.013467756,0.013600815,0.026325294,0.017640996,0.019149634,-8.444363747,-8.460713568,18.62417947,-1.766521573,26.77235282,-2.342273775
C,112.521912,1.066616587,1.143211703,0.533653846,1.216517734,2,1,1,2,0,total,25,2,"Delay Low, Amplitude High",111.0955882,1.080471859,1.094386128,0.540548149,1.179519642,1.283870815,-1.282335295,4.461457807,-1.275428163,3.136708397,0.128514678,1.581994962,1.486086168,0.013308049,0.013394683,0.033318064,0.01765006,0.028207078,0.013467756,0.013600815,0.026325294,0.017640996,0.019149634,-1.185849591,-1.515585647,26.56293221,0.051380319,47.29825912,4.916240382
C,112.5393717,1.0668125,1.142053291,0.53346875,1.215550558,3,1,1,2,0,total,25,2,"Delay Low, Amplitude High",111.0955882,1.080471859,1.094386128,0.540548149,1.179519642,1.299586741,-1.264203124,4.355607416,-1.309670441,3.05471095,0.144230603,1.47614457,1.404088721,0.01118306,0.011239159,0.023197667,0.016039795,0.019750247,0.013467756,0.013600815,0.026325294,0.017640996,0.019149634,-16.96419416,-17.36407708,-11.88069163,-9.076590687,3.136418462,-10.86210419
C,121.9108151,0.984548611,1.16939943,0.49233941,1.149434859,1,1,1,2,0,total,26,8,"Delay Low, Amplitude High",122.9543241,0.976274048,1.11743162,0.487896021,1.088557647,-0.848696436,0.847565635,4.650647916,0.910724513,5.592465605,-4.113509201,-3.933280201,0.561683828,0.014271627,0.014185383,0.024113838,0.017894087,0.01839516,0.015986579,0.016101532,0.034821105,0.020648534,0.025345905,-10.72745018,-11.90041237,-30.74936019,-13.33967341,-27.42354143,-7.411495503
C,121.2125791,0.990342882,1.17135336,0.495225694,1.157760863,2,1,1,2,0,total,26,8,"Delay Low, Amplitude High",122.9543241,0.976274048,1.11743162,0.487896021,1.088557647,-1.416578864,1.441074293,4.825506938,1.502302201,6.357331299,-4.681391629,-3.758421179,1.326549522,0.012243037,0.012282988,0.026905729,0.015950373,0.022130972,0.015986579,0.016101532,0.034821105,0.020648534,0.025345905,-23.41678138,-23.71540637,-22.73154743,-22.75300029,-12.6842293,-20.10082671
C,121.1374549,0.991015625,1.185963313,0.495404412,1.172262863,3,1,1,2,0,total,26,8,"Delay Low, Amplitude High",122.9543241,0.976274048,1.11743162,0.487896021,1.088557647,-1.477678138,1.509983531,6.132965286,1.538932547,7.68955289,-4.742490903,-2.45096283,2.658771112,0.011648194,0.011678568,0.027972012,0.018364693,0.024370584,0.015986579,0.016101532,0.034821105,0.020648534,0.025345905,-27.13767119,-27.46921074,-19.66937293,-11.06054793,-3.848040461,-23.82171651
C,125.1587668,0.95896875,1.483135561,0.47996875,1.417946478,1,1,1,2,0,total,27,7,"Delay Low, Amplitude High",118.8134892,1.010191761,1.41428171,0.505066288,1.425396942,5.340536367,-5.070622558,4.868467871,-4.969157174,-0.52269398,2.427299707,-2.764716034,-4.990115832,0.012567636,0.012550316,0.018839411,0.018568727,0.016127719,0.012353242,0.012335031,0.034749867,0.017029304,0.027731408,1.735528212,1.745311064,-45.78566013,9.039844708,-41.84312894,7.837618184
C,125.9257628,0.953125,1.502637319,0.476834239,1.428627862,2,1,1,2,0,total,27,7,"Delay Low, Amplitude High",118.8134892,1.010191761,1.41428171,0.505066288,1.425396942,5.986082597,-5.649101836,6.247383956,-5.589770958,0.226668088,3.072845937,-1.385799949,-4.240753764,0.012173063,0.012089378,0.024580928,0.016638645,0.019897792,0.012353242,0.012335031,0.034749867,0.017029304,0.027731408,-1.458556385,-1.991509601,-29.26324581,-2.294041645,-28.24817175,4.643533587
C,124.9429859,0.960665761,1.472947801,0.480502717,1.411129576,3,1,1,2,0,total,27,7,"Delay Low, Amplitude High",118.8134892,1.010191761,1.41428171,0.505066288,1.425396942,5.158923234,-4.902633562,4.148119165,-4.863435012,-1.000939849,2.245686574,-3.48506474,-5.468361702,0.010577734,0.010657657,0.018567335,0.016564452,0.017200784,0.012353242,0.012335031,0.034749867,0.017029304,0.027731408,-14.37280999,-13.59846026,-46.56861564,-2.729720042,-37.9736355,-8.270720016
C,125.5530547,0.955989583,1.456422145,0.478356481,1.389235432,1,1,1,2,0,total,28,3,"Delay Low, Amplitude High",123.1184183,0.975307158,1.355629836,0.487785123,1.31787216,1.977475344,-1.980665767,7.43509081,-1.93294989,5.415037525,0.470543102,3.604883753,3.201055372,0.0148097,0.01489262,0.030126451,0.017607308,0.021584768,0.019438272,0.019852032,0.038725475,0.023081575,0.025214517,-23.81164334,-24.98188599,-22.20508402,-23.71704381,-14.39547305,-22.35311219
